G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.006544775,0.000623312,0.409100353,0.00820694,0.046852275,0.009765219,0.2977353,0.001350509,0.00155828,0.007895284,0.209017245,0.001350509
0.014084507,0.013212015,0.296647139,0.015580207,0.107441107,0.027545806,0.265486726,0.004362458,0.00523495,0.052100212,0.19805559,0.000249283
0.08175167,0.004135298,0.29869579,0.05471318,0.072950907,0.060651044,0.239741279,0.0006362,0.020252359,0.045276217,0.110274626,0.010921429
0.033168666,0.009880028,0.261014215,0.054239339,0.052223006,0.037503781,0.249117855,0.007964513,0.015324125,0.041536445,0.231474947,0.00655308
0.022631261,0.006638503,0.269462885,0.0006035,0.238382619,0.004224502,0.246228123,0,0.003319252,0.006940253,0.2003621,0.001207001
0.09623431,0.015307684,0.393305439,0.02571691,0.059291764,0.059802021,0.126645576,0.005306664,0.015817941,0.073170732,0.125829166,0.003571793
0.113300493,0.007534048,0.373128562,0.064039409,0.148362793,0.028977108,0.165266106,0.000772723,0.005795422,0.014585144,0.069448469,0.008789723
0.106627393,0.055670103,0.154050074,0.120913108,0.116200295,0.123858616,0.066863034,0.008247423,0.010456554,0.059057437,0.129749632,0.048306333
0.037339773,0.011331971,0.159576444,0.078023407,0.21772246,0.051272525,0.17118707,0.004365595,0.034738993,0.052572915,0.172394576,0.009474271
0.009461633,0.004352351,0.620588514,0.00747469,0.015611695,0.009367017,0.204655123,0.003595421,0.012016274,0.018734033,0.082789289,0.01135396
0.048366319,0.003864621,0.29277433,0.016278253,0.022485069,0.023539056,0.355076707,0.004801499,0.003981731,0.013584729,0.212202834,0.003044853
0.043132485,0.002151946,0.182073353,0.00196482,0.09113024,0.003836078,0.396425898,0.000467814,0.00196482,0.002526198,0.274139222,0.000187126
0.033928786,0.002637573,0.399592375,0.003356912,0.016544779,0.017024338,0.376573552,0.001558566,0.005514926,0.03225033,0.106701834,0.004316029
0.077418366,0.021002606,0.24313966,0.010118044,0.051969952,0.038019316,0.2531044,0.003525985,0.004599111,0.039552353,0.203280699,0.054269508
0.027499284,0.004201279,0.349183615,0.006779337,0.043063115,0.001814189,0.252172252,0.000859353,0.002387091,0.009070944,0.297336007,0.005633534
0.08488121,0.005183585,0.363174946,0.007451404,0.054859611,0.033261339,0.17537797,0.003239741,0.006803456,0.025593952,0.204967603,0.035205184
0.015129396,0.000530856,0.437425348,0.003715992,0.047378898,0.005175846,0.363636364,0.001061712,0.004512276,0.003848706,0.107631055,0.00995355
0.039315295,0.002981778,0.373274434,0.008061844,0.05819989,0.019657648,0.303036996,0.006515737,0.004196576,0.014577581,0.16521259,0.00496963
0.02823385,0.000460335,0.347552555,0.006905018,0.036366426,0.026852846,0.278348934,0.00951358,0.007518797,0.008592911,0.23507749,0.014577259
0.021597674,0.001384466,0.251280631,0.008860584,0.042918455,0.007337671,0.287553648,0.005814758,0.017305829,0.068531081,0.285476949,0.001938253
0.044499822,0,0.164115344,0.000830663,0.038091848,0,0.50077133,0,0.001186662,0.008899964,0.241011036,0.000593331
0.063033911,0.008930883,0.370308051,0.004918457,0.034040901,0.018120632,0.284364484,0.000776598,0.005436189,0.008283717,0.197773751,0.004012426
0.052373631,0.000960984,0.153949644,0.008841053,0.034883721,0.021045551,0.433596002,0.001345378,0.004997117,0.012108399,0.263886219,0.012012301
0.04759592,0.012384653,0.175692084,0.016270034,0.082321515,0.024769305,0.291767848,0.010199126,0.007527926,0.032540068,0.285818358,0.013113162
0.002263673,0.027707352,0.127218399,0.006700471,0.024990945,9.05E-05,0.698841,0.000905469,0.060938066,0.009779066,0.028431728,0.012133285
0.037435833,0.000626017,0.09853512,0.006760987,0.062726931,0.008138225,0.623763616,0.000125203,0.00651058,0.010642294,0.142356329,0.002378866
0.035186185,0.001079331,0.334916352,0.01295197,0.05148408,0.004101457,0.286130599,0.001834862,0.017053427,0.026011873,0.224716676,0.004533189
0.046881674,0.007261854,0.389577104,0.098568988,0.081482273,0.021571978,0.281290047,0.007689022,0.016339171,0.012174284,0.013348996,0.023814609
0.07636596,0.007455533,0.489615508,0.067632336,0.018851848,0.025561828,0.15901587,0.003408244,0.01160933,0.03887528,0.079454681,0.022153584
0.010741688,0.011867008,0.623734015,0.024245524,0.135242967,0.009616368,0.091969309,0.003785166,0.017289003,0.016061381,0.048797954,0.006649616
0.015603439,0.010083855,0.534656618,0.012100626,0.030888441,0.011782189,0.180023352,0.008597813,0.01252521,0.136291264,0.042776775,0.004670417
0.033748983,0.021821632,0.364868528,0.022499322,0.029953917,0.012605042,0.4249119,0.001761995,0.013553809,0.002304147,0.069802114,0.002168609
0.032786885,0.0053374,0.727411361,0.008577964,0.022493328,0.035074342,0.054327106,0.001715593,0.008959207,0.015630957,0.066336256,0.0213496
0.027962435,0.006331117,0.399493511,0.014983645,0.045056452,0.029228659,0.32288699,0.001899335,0.007491822,0.014350533,0.117758784,0.012556716
0.044956772,0.030317003,0.216368876,0.046455331,0.127492795,0.060979827,0.267204611,0.015907781,0.032737752,0.027089337,0.106974063,0.02351585
0.015589744,0.001538462,0.561641026,0.022871795,0.017230769,0.003589744,0.25374359,0.000512821,0.001948718,0.006666667,0.100102564,0.014564103
0.029088497,0.002463521,0.373791927,0.024161455,0.13293538,0.016865643,0.229770703,0.014307372,0.019897669,0.019802918,0.125071063,0.011843851
0.01511792,0.007357388,0.195827454,0.038601088,0.045958476,0.007962104,0.505140093,0.000403145,0.009574683,0.026204394,0.13938722,0.008466035
0.033415141,0.027751557,0.189163678,0.052671323,0.115159524,0.058334907,0.273928639,0.020200113,0.058334907,0.052482537,0.099490278,0.019067397
0.060493151,0.01139726,0.317369863,0.042849315,0.152438356,0.052383562,0.184876712,0.008,0.034739726,0.031342466,0.100054795,0.004054795
0.057379103,0.017163618,0.175895765,0.026309196,0.052493109,0.027562015,0.437985467,0.00200451,0.003883738,0.013655725,0.180781759,0.004885993
0.034705408,0.02571198,0.273607748,0.06133979,0.044044737,0.076905338,0.192897498,0.014181944,0.115761559,0.059956186,0.062608094,0.038279719
0.032014229,0.011004891,0.27378835,0.020453535,0.035460205,0.053690529,0.421298355,0.004001779,0.022232103,0.046353935,0.074032904,0.005669186
0.017039168,0.00951538,0.650365125,0.066828944,0.043483071,0.037729586,0.081987165,0.003540606,0.022460721,0.023013941,0.040716973,0.003319318
0.037928605,0.003170503,0.434124002,0.044974166,0.046383279,0.006575857,0.314466886,0.00117426,0.013973697,0.003053077,0.092296853,0.001878816
0.01463663,0.007891053,0.412752959,0.009800178,0.022909507,0.009291078,0.305714649,0.0005091,0.002036401,0.015273005,0.197276314,0.001909126
0.106239635,0.010675788,0.487147595,0.013370647,0.039697347,0.052135158,0.121579602,0.006840796,0.008810116,0.007669983,0.127798507,0.018034826
0.011155901,0.003374895,0.302428049,0.023249273,0.02784288,0.012843349,0.43104903,0.006374801,0.016405737,0.023061779,0.134058311,0.008155995
0.040145985,0.010439654,0.327024274,0.042522492,0.223136989,0.010948905,0.237396028,0.004668138,0.012901035,0.017059922,0.062553047,0.011203531
0.066563844,0.024352626,0.266904781,0.037584219,0.100657521,0.020050329,0.266417729,0.008523419,0.014124523,0.110966799,0.073950808,0.009903401
0.067890252,0.005899429,0.458844461,0.017136436,0.040265943,0.022942223,0.326435059,0.001310984,0.005993071,0.009457814,0.036239348,0.00758498
0.019846054,0.006398961,0.218306594,0.019196884,0.022535473,0.012519707,0.544653621,0.002225726,0.001112863,0.003153111,0.147825281,0.002225726
0.024825862,0.006608323,0.106536882,0.03009466,0.021611002,0.02366494,0.592070013,0.004375781,0.013395249,0.010626898,0.1612788,0.004911591
0.029344175,0.011755347,0.189588121,0.024659714,0.08299452,0.016351423,0.370867951,0.00539155,0.015732721,0.160774262,0.084055153,0.008485063
0.028953406,0.009967566,0.164543944,0.026817499,0.087572186,0.044537616,0.41950795,0.006961475,0.01423938,0.020488885,0.170714342,0.005695752
0.052535007,0.031482376,0.320714631,0.051762434,0.169000483,0.059391598,0.099082569,0.025012071,0.033027523,0.029744085,0.089425398,0.038821825
0.015904573,0.004970179,0.308979457,0.020709079,0.045891319,0.009111995,0.479373757,0.000497018,0.002567926,0.010685885,0.094764745,0.006544069
0.007819687,0.002115915,0.304231831,0.010395584,0.108187672,0.003035879,0.367157314,0.00349586,0.002667893,0.00275989,0.186292548,0.001839926
0.023942409,0.018765672,0.239585861,0.042869854,0.132006794,0.034862088,0.206907708,0.005500283,0.010596134,0.160883281,0.112027825,0.012052091
0.039090193,0.009551004,0.362544309,0.037613234,0.046573454,0.04076408,0.294407247,0.01467113,0.007778653,0.034560851,0.106833399,0.005612446
0.004081262,0.000725558,0.389987303,0.022310902,0.077906766,0.011246145,0.415653909,0.001088337,0.001360421,0.005260294,0.068021041,0.002358063
0.006516588,0.001540284,0.113270142,0.008886256,0.016943128,0.010308057,0.572985782,0.000947867,0.003554502,0.035781991,0.228080569,0.001184834
0.026414731,0.004820206,0.266943025,0.011375687,0.025354285,0.01214692,0.501976285,0.00327774,0.008387159,0.017449147,0.114817314,0.007037501
0.035711387,0.00722344,0.220761302,0.031003977,0.074588102,0.037659281,0.314341368,0.011119227,0.014528042,0.017936856,0.226199172,0.008927847
0.053233752,0.008342603,0.333147942,0.014301605,0.047354203,0.00969331,0.402192913,0.00143016,0.002621961,0.006356269,0.118623868,0.002701414
0.041153633,0.013865779,0.224292845,0.032168608,0.093178037,0.010094287,0.351747088,0.002884082,0.022296173,0.055795896,0.143982252,0.00854132
0.066425824,0.0060599,0.209066542,0.053723342,0.06118168,0.034611351,0.481062813,0.005477217,0.023773453,0.015149749,0.039156275,0.004311852
0.26088143,0.020057307,0.188838859,0.010096875,0.046936826,0.010779097,0.21735571,0.025651521,0.015281757,0.129212717,0.064128803,0.010779097
0.01910828,0.010335296,0.326282899,0.028361976,0.025958418,0.013459921,0.218243,0.008292273,0.040860474,0.025838241,0.267275568,0.015983656
0.074600871,0.012772134,0.143202709,0.02670537,0.069666183,0.207160135,0.230285438,0.012578616,0.077116594,0.087760039,0.027092404,0.031059507
0.026644381,0.012093206,0.318159473,0.0110117,0.072755875,0.0188772,0.32622161,0.003441156,0.006882312,0.021138531,0.143938649,0.038835906
0.029736789,0.015772554,0.686859554,0.012055455,0.015069319,0.036970062,0.081575246,0.004018485,0.011251758,0.021297971,0.061683745,0.023709062
0.017732742,0.003061009,0.208676377,0.128984589,0.059425797,0.082119485,0.104390965,0.001372176,0.06892548,0.136162128,0.184188305,0.004960946
0.038685107,0.009420726,0.295249549,0.005913009,0.086991381,0.021747845,0.308077771,0.000601323,0.003407496,0.009120064,0.215474043,0.005311686
0.02046739,0.002902093,0.349625783,0.021994807,0.084466168,0.033450435,0.227585154,0.010844662,0.027340767,0.0534596,0.165877501,0.001985642
0.038933031,0.011918275,0.261180477,0.005788876,0.042792281,0.073098751,0.340295119,0.004086266,0.008172531,0.049489217,0.159250851,0.004994325
0.035432593,0.024268899,0.214173037,0.045018808,0.112365004,0.024268899,0.230190511,0.005096469,0.020992598,0.114185172,0.153864822,0.020143187
0.033071616,0.000594813,0.174518201,0.009635974,0.04092315,0,0.011658339,0.323102546,0.000356888,0.000713776,0.003449917,0.40197478
0.029493822,0.030490235,0.207253886,0.038062973,0.08330012,0.033080909,0.381227581,0.012953368,0.031287365,0.043642886,0.082104424,0.027102431
0.068258777,0.019426127,0.336838353,0.018267688,0.08438781,0.029673855,0.2796293,0.001782214,0.00659419,0.022545001,0.123774728,0.008821957
0.072061601,0.012058695,0.181897428,0.053029202,0.104750835,0.062182188,0.246404184,0.005230277,0.023972105,0.086009008,0.133517362,0.018887113
0.032815965,0.001219512,0.170731707,0.051884701,0.039578714,0.070509978,0.385809313,0.001995565,0.023059867,0.028159645,0.187694013,0.00654102
0.06087871,0.013905118,0.357560178,0.015190465,0.024304744,0.057723767,0.301004908,0.004907689,0.003739191,0.070694087,0.085300304,0.004790839
0.044674812,0.010119709,0.252128841,0.053313588,0.036899914,0.041712946,0.275083302,0.020733062,0.00456621,0.006417376,0.248303098,0.006047143
0.078005703,0.033851532,0.144880876,0.053812897,0.084444853,0.044982062,0.376414313,0.004599393,0.026032564,0.011682458,0.104406218,0.036887131
0.071743162,0.030598053,0.243393602,0.077422346,0.075336115,0.085303662,0.250811312,0.003592953,0.016573945,0.020050997,0.116133519,0.009040334
0.034244792,0.046223958,0.308072917,0.006510417,0.010286458,0.011979167,0.386588542,0.003125,0.008854167,0.024479167,0.157682292,0.001953125
0.025238218,0.003862993,0.36054597,0.037857327,0.047128509,0.022019057,0.31702292,0.001673963,0.00360546,0.019443729,0.148725212,0.012876642
0.038748426,0.015015015,0.302915819,0.022183474,0.045141916,0.024411508,0.367238206,0.008912138,0.038070328,0.017436792,0.097161678,0.0227647
0.138920928,0.00615148,0.09483532,0.054466231,0.210944509,0.054850698,0.169678329,0.008842753,0.045110855,0.055747789,0.149686018,0.01076509
0.069159836,0.006454918,0.326331967,0.070696721,0.120491803,0.028278689,0.264446721,0.003995902,0.012807377,0.043442623,0.047336066,0.006557377
0.03025823,0.006307905,0.239897497,0.050561798,0.084663907,0.029371181,0.283855707,0.000492805,0.004041001,0.065247388,0.172087522,0.03321506
0.025359448,0.037699536,0.174459414,0.041888373,0.062153289,0.056945545,0.33601268,0.007924827,0.020264916,0.013132571,0.179780369,0.044379033
0.062833727,0.028064075,0.267353781,0.027691544,0.044455482,0.082205389,0.331429281,0.021979387,0.05525891,0.028188253,0.034024587,0.016515584
0.037607086,0.015391317,0.316974009,0.052998403,0.04864237,0.030347031,0.194859881,0.008276463,0.015681719,0.05125599,0.219544069,0.008421664
0.036683278,0.027962348,0.18341639,0.046234773,0.018272425,0.061877076,0.362679956,0.006090808,0.0196567,0.069075305,0.163482835,0.004568106
0.03790559,0.006368139,0.224805418,0.128474679,0.04629536,0.04174669,0.218134034,0.00899626,0.02122713,0.089760437,0.162741332,0.013544931
0.018471485,0.0268991,0.319094897,0.052874625,0.05449088,0.061879474,0.383283306,0.011313784,0.015238975,0.014546294,0.038443777,0.003463403
0.114010989,0.022435897,0.25,0.033653846,0.087568681,0.03834707,0.273809524,0.001945971,0.014880952,0.022321429,0.127747253,0.013278388
0.017206598,0.002847989,0.244452356,0.011629287,0.069301056,0.011629287,0.364423876,0.002254658,0.005695977,0.031209208,0.238044381,0.001305328
0.084619055,0.004135518,0.301733736,0.049785271,0.024813106,0.042786703,0.365675203,0.005567043,0.007316685,0.041991411,0.026880865,0.044695403
0.071699648,0.001355381,0.101111412,0.223502304,0.035646517,0.078069938,0.186771483,0.007454595,0.055028463,0.072512876,0.163323394,0.00352399
0.060113396,0.029783455,0.377074937,0.02725596,0.022815766,0.014618485,0.273994125,0.007514174,0.006694446,0.074731881,0.067012774,0.0383906
0.099127107,0.023795289,0.262704771,0.02104508,0.024871458,0.014588066,0.305990673,0.010761688,0.021403802,0.097572641,0.111801985,0.006337439
0.016704967,0.007512816,0.270638147,0.022891992,0.022096518,0.011048259,0.434859466,0.003005126,0.015909493,0.05983737,0.130281068,0.005214778
0.037883008,0.018830084,0.208133705,0.10551532,0.06908078,0.057270195,0.361114206,0.010027855,0.033203343,0.034317549,0.042785515,0.02183844
0.120659384,0.002926258,0.192742879,0.165918845,0.047990636,0.038333984,0.183378853,0.001365587,0.053160359,0.083398361,0.100370659,0.009754194
0.035246587,0.0210365,0.318194483,0.037893564,0.119253274,0.062412928,0.211479521,0.009473391,0.04235163,0.022708275,0.104346615,0.015603232
0.054258608,0.00618271,0.299435028,0.078882848,0.043918559,0.068649398,0.236755143,0.005223324,0.02259887,0.069928579,0.096471592,0.017695342
0.025503214,0.020866266,0.247339024,0.021920118,0.024449362,0.052797977,0.502898093,0.007798504,0.034039414,0.018969333,0.029613236,0.013805459
0.025371287,0.011881188,0.105816832,0.037128713,0.012747525,0.040965347,0.403465347,0.002475248,0.021534653,0.026237624,0.309777228,0.00259901
0.031936416,0.023554913,0.165317919,0.035549133,0.100433526,0.034971098,0.338150289,0.002312139,0.010404624,0.019219653,0.230635838,0.007514451
0.023488882,0.037582211,0.21891638,0.037269026,0.030796534,0.012944984,0.432091032,0.006785677,0.019730661,0.019104291,0.140724502,0.020565821
0.016393443,0.001603706,0.259176764,0.036528867,0.065662865,0.025035638,0.408321454,0.006771205,0.023699216,0.020046329,0.130612972,0.006147541
0.041378588,0.022522523,0.236015085,0.024931909,0.087366436,0.03362665,0.378378378,0.003247433,0.030064949,0.046092604,0.056149172,0.040226273
0.025034642,0.04295612,0.182448037,0.023094688,0.081108545,0.021524249,0.355103926,0.007482679,0.032517321,0.041847575,0.153810624,0.033071594
0.033802003,0.036787365,0.146667951,0.016467643,0.069530046,0.027060863,0.395993837,0.002696456,0.037942989,0.053543914,0.156105547,0.023401387
0.012313754,0.021425933,0.251200591,0.051717769,0.018101219,0.019825145,0.33148627,0.020194557,0.041743628,0.067479374,0.158354882,0.006156877
0.025569451,0.003238053,0.130750335,0.019316659,0.100044663,0.039861545,0.537516749,0.011723984,0.032492184,0.015185351,0.079276463,0.005024565
0.020512821,0.012742813,0.328671329,0.027972028,0.012742813,0.026418026,0.455633256,0.002331002,0.001864802,0.018958819,0.059052059,0.033100233
0.085706716,0.007153265,0.533713075,0.030997483,0.022519539,0.023976686,0.211021327,0.000529872,0.003311697,0.008345476,0.048880646,0.023844218
